Id,firstName,lastName,email,balance
customer(20420) [id = 20420, firstName = Benji, lastName = Priden, email = bpridenqb@businessinsider.com, balance = 15449.73]
customer(20434) [id = 20434, firstName = Omar, lastName = Pauleau, email = opauleaudl@apache.org, balance = 19560.44]
customer(20560) [id = 20560, firstName = Sansone, lastName = Piddle, email = spiddlepn@mysql.com, balance = 10621.27]
customer(20815) [id = 20815, firstName = Elwyn, lastName = Pybworth, email = epybworthoq@fema.gov, balance = 3503.28]
customer(21536) [id = 21536, firstName = Harvey, lastName = Proby, email = hprobyqu@skyrock.com, balance = 11233.56]
customer(21644) [id = 21644, firstName = Carly, lastName = Pringle, email = cpringleew@cnet.com, balance = 13893.20]
customer(21678) [id = 21678, firstName = Randal, lastName = Powlett, email = rpowlettms@typepad.com, balance = 5042.63]
customer(22239) [id = 22239, firstName = Cecile, lastName = Persence, email = cpersences@vkontakte.ru, balance = 7886.49]
customer(22841) [id = 22841, firstName = Orbadiah, lastName = Phettiplace, email = ophettiplace66@purevolume.com, balance = 19407.27]
customer(25075) [id = 25075, firstName = Mil, lastName = Presland, email = mpreslandcw@kickstarter.com, balance = 96.99]
customer(25250) [id = 25250, firstName = Sascha, lastName = Perigo, email = sperigo3k@marriott.com, balance = 4673.48]
customer(25389) [id = 25389, firstName = Meredith, lastName = Pernell, email = mpernelld0@hugedomains.com, balance = 17088.70]
customer(25460) [id = 25460, firstName = Valeda, lastName = Prop, email = vprope1@google.fr, balance = 12727.80]
customer(25672) [id = 25672, firstName = Way, lastName = Pritchett, email = wpritchett8t@mayoclinic.com, balance = 16656.04]
customer(26444) [id = 26444, firstName = Esta, lastName = Pye, email = epyeh6@businessinsider.com, balance = 9291.57]
customer(26468) [id = 26468, firstName = Willamina, lastName = Pennino, email = wpennino6z@hao123.com, balance = 16445.35]
customer(26856) [id = 26856, firstName = Rafaelita, lastName = Playdon, email = rplaydon7g@nydailynews.com, balance = 19294.26]
customer(26864) [id = 26864, firstName = Betteanne, lastName = Pavey, email = bpaveypa@berkeley.edu, balance = 8052.46]
customer(27317) [id = 27317, firstName = Patrizio, lastName = Pedlar, email = ppedlarjr@patch.com, balance = 16962.20]
customer(27738) [id = 27738, firstName = Morley, lastName = Pimbley, email = mpimbleyjv@facebook.com, balance = 1455.68]
customer(27865) [id = 27865, firstName = Aeriela, lastName = Phizackerly, email = aphizackerlyi2@indiatimes.com, balance = 3384.19]
customer(29814) [id = 29814, firstName = Ilka, lastName = Purle, email = ipurlemt@nytimes.com, balance = 13771.47]
customer(11153) [id = 11153, firstName = Eduino, lastName = Queripel, email = equeripell1@soundcloud.com, balance = 9114.44]
customer(10346) [id = 10346, firstName = Eziechiele, lastName = Reis, email = ereisnw@sogou.com, balance = 5794.82]
customer(10503) [id = 10503, firstName = Lindsey, lastName = Ridge, email = lridgejs@ed.gov, balance = 17333.84]
customer(10793) [id = 10793, firstName = Miltie, lastName = Redford, email = mredfordf0@t-online.de, balance = 17621.27]
customer(11017) [id = 11017, firstName = Cass, lastName = Rasell, email = crasell2h@vinaora.com, balance = 7912.54]
customer(11428) [id = 11428, firstName = Christoforo, lastName = Riddiough, email = criddiough6q@nature.com, balance = 7291.65]
customer(11516) [id = 11516, firstName = Clotilda, lastName = Raubenheim, email = craubenheimqv@opera.com, balance = 4733.41]
customer(12130) [id = 12130, firstName = Sauncho, lastName = Reubel, email = sreubelgh@livejournal.com, balance = 17696.23]
customer(13072) [id = 13072, firstName = Tommy, lastName = Rookes, email = trookesjp@wsj.com, balance = 2077.50]
customer(13273) [id = 13273, firstName = Hailey, lastName = Robertacci, email = hrobertacci7m@earthlink.net, balance = 19241.98]
customer(13411) [id = 13411, firstName = Jeanne, lastName = Rowles, email = jrowles58@liveinternet.ru, balance = 18442.71]
customer(13518) [id = 13518, firstName = Tiff, lastName = Robertsson, email = trobertssonk3@oakley.com, balance = 8718.84]
customer(13853) [id = 13853, firstName = Farrell, lastName = Ritchard, email = fritchardmf@columbia.edu, balance = 8109.05]
customer(14971) [id = 14971, firstName = Sean, lastName = Roma, email = sroma3x@spotify.com, balance = 11458.64]
customer(15338) [id = 15338, firstName = Cynde, lastName = Rackam, email = crackam6e@ocn.ne.jp, balance = 19190.88]
customer(16285) [id = 16285, firstName = Blaine, lastName = Raulstone, email = braulstonej8@cnn.com, balance = 9477.50]
customer(16495) [id = 16495, firstName = Obadias, lastName = Runciman, email = oruncimane0@wikia.com, balance = 11979.88]
customer(16916) [id = 16916, firstName = Ferdie, lastName = Ruddle, email = fruddlei@spotify.com, balance = 18307.00]
customer(17002) [id = 17002, firstName = Linn, lastName = Ronchka, email = lronchkacv@php.net, balance = 16026.30]
customer(17045) [id = 17045, firstName = Lavina, lastName = Reuven, email = lreuvenha@oracle.com, balance = 11771.78]
customer(17069) [id = 17069, firstName = Marcia, lastName = Redfern, email = mredfernq7@histats.com, balance = 14249.65]
customer(17372) [id = 17372, firstName = Issy, lastName = Rolin, email = irolinmx@ibm.com, balance = 9809.58]
customer(18678) [id = 18678, firstName = Rivalee, lastName = Rennie, email = rrennieco@tinyurl.com, balance = 19835.04]
customer(18701) [id = 18701, firstName = Lucita, lastName = Roseburgh, email = lroseburgh9c@mozilla.org, balance = 5552.53]
customer(18870) [id = 18870, firstName = Currey, lastName = Ricardet, email = cricardetgf@accuweather.com, balance = 12416.05]
customer(20912) [id = 20912, firstName = Delmore, lastName = Rooson, email = droosonau@quantcast.com, balance = 8435.13]
customer(21116) [id = 21116, firstName = Prescott, lastName = Rekes, email = prekesfj@amazon.de, balance = 8318.49]
customer(21239) [id = 21239, firstName = Natividad, lastName = Reihm, email = nreihmjo@psu.edu, balance = 9550.39]
customer(21756) [id = 21756, firstName = Ortensia, lastName = Reese, email = oreeseqm@aboutads.info, balance = 6087.47]
customer(21764) [id = 21764, firstName = Belvia, lastName = Rubrow, email = brubrowls@plala.or.jp, balance = 6118.19]
customer(22426) [id = 22426, firstName = Maggie, lastName = Roskruge, email = mroskrugeh4@time.com, balance = 11530.04]
customer(22436) [id = 22436, firstName = Bobine, lastName = Rioch, email = brioch99@mail.ru, balance = 8264.86]
customer(23111) [id = 23111, firstName = Nollie, lastName = Rau, email = nrauh5@rediff.com, balance = 8619.75]
customer(23682) [id = 23682, firstName = Rouvin, lastName = Riguard, email = rriguard8f@example.com, balance = 14261.81]
customer(23917) [id = 23917, firstName = Berny, lastName = Ridgway, email = bridgway5e@skyrock.com, balance = 4864.70]
customer(23980) [id = 23980, firstName = Mack, lastName = Rawlison, email = mrawlisonlr@hud.gov, balance = 518.96]
customer(24529) [id = 24529, firstName = Fergus, lastName = Rich, email = frichek@nasa.gov, balance = 18969.46]
customer(25019) [id = 25019, firstName = Charmane, lastName = Rediers, email = credierslh@mysql.com, balance = 9360.12]
customer(25510) [id = 25510, firstName = Dulcine, lastName = Rowlin, email = drowlin4l@reuters.com, balance = 3121.89]
customer(25675) [id = 25675, firstName = Mikel, lastName = Roelofsen, email = mroelofsenic@who.int, balance = 5797.48]
customer(26136) [id = 26136, firstName = Dre, lastName = Raycroft, email = draycroftdu@forbes.com, balance = 2805.68]
customer(26449) [id = 26449, firstName = Kirbie, lastName = Redgate, email = kredgate60@e-recht24.de, balance = 8467.14]
customer(28257) [id = 28257, firstName = Lilas, lastName = Ravenhill, email = lravenhillhl@histats.com, balance = 4066.26]
customer(28260) [id = 28260, firstName = Mohandas, lastName = Roxburch, email = mroxburcha@de.vu, balance = 2971.06]
customer(28926) [id = 28926, firstName = Raimund, lastName = Ramshaw, email = rramshawpp@123-reg.co.uk, balance = 11309.26]
customer(29543) [id = 29543, firstName = Nial, lastName = Reeves, email = nreevesly@netscape.com, balance = 16161.41]
customer(29819) [id = 29819, firstName = Aeriel, lastName = Rowbury, email = arowburyj9@fc2.com, balance = 9617.27]
customer(10232) [id = 10232, firstName = Flinn, lastName = Suero, email = fsuerogd@blogtalkradio.com, balance = 4837.83]
customer(10328) [id = 10328, firstName = Abbey, lastName = Stitch, email = astitchb7@angelfire.com, balance = 11570.13]
customer(10399) [id = 10399, firstName = Boyd, lastName = Sinney, email = bsinneypf@eepurl.com, balance = 13246.50]
customer(10452) [id = 10452, firstName = Desirae, lastName = Slessar, email = dslessar59@slate.com, balance = 11591.51]
customer(10697) [id = 10697, firstName = Kristina, lastName = Stokes, email = kstokeset@google.it, balance = 14201.00]
customer(10909) [id = 10909, firstName = Fabio, lastName = Staunton, email = fstauntonfc@nhs.uk, balance = 8508.37]
customer(11668) [id = 11668, firstName = Lynnette, lastName = Slocumb, email = lslocumbp8@themeforest.net, balance = 9858.94]
customer(11707) [id = 11707, firstName = Foster, lastName = Scorah, email = fscoraho2@xing.com, balance = 2575.12]
customer(11745) [id = 11745, firstName = Keene, lastName = Schaffel, email = kschaffelec@mlb.com, balance = 19066.84]
customer(11871) [id = 11871, firstName = Chryste, lastName = Slany, email = cslanyfx@people.com.cn, balance = 17509.11]
customer(12437) [id = 12437, firstName = Vin, lastName = Stave, email = vstave93@vinaora.com, balance = 12481.95]
customer(12558) [id = 12558, firstName = Gertrud, lastName = Sparrowe, email = gsparrowekl@oakley.com, balance = 6853.81]
customer(13193) [id = 13193, firstName = Sig, lastName = Soares, email = ssoaresk7@oakley.com, balance = 4525.57]
customer(13278) [id = 13278, firstName = Jackie, lastName = Scone, email = jscone4i@deliciousdays.com, balance = 3277.22]
customer(13444) [id = 13444, firstName = Pavel, lastName = Staden, email = pstadenpb@jalbum.net, balance = 4945.59]
customer(13825) [id = 13825, firstName = Berte, lastName = Seaton, email = bseaton4r@imageshack.us, balance = 19150.61]
customer(14054) [id = 14054, firstName = Vonnie, lastName = Stirgess, email = vstirgessnn@indiatimes.com, balance = 5324.50]
customer(14591) [id = 14591, firstName = Francesca, lastName = Snoddin, email = fsnoddinkn@nhs.uk, balance = 17825.91]
customer(14605) [id = 14605, firstName = Vita, lastName = Siviter, email = vsiviter2j@ocn.ne.jp, balance = 18193.73]
customer(14893) [id = 14893, firstName = Marge, lastName = Smithe, email = msmithe8p@scientificamerican.com, balance = 6333.02]
customer(15103) [id = 15103, firstName = Bendicty, lastName = Spriggen, email = bspriggenmv@nytimes.com, balance = 3358.89]
customer(15113) [id = 15113, firstName = Ferdinanda, lastName = Stronge, email = fstrongemd@about.me, balance = 16225.18]
customer(15364) [id = 15364, firstName = Jemmy, lastName = Shinefield, email = jshinefield7h@multiply.com, balance = 13087.79]
customer(15516) [id = 15516, firstName = Camilla, lastName = Scholling, email = cschollinggr@taobao.com, balance = 16173.24]
customer(15648) [id = 15648, firstName = Erena, lastName = Skain, email = eskainh0@yahoo.co.jp, balance = 19436.96]
customer(15701) [id = 15701, firstName = Lethia, lastName = Shilliday, email = lshilliday5s@shop-pro.jp, balance = 3093.05]
customer(15906) [id = 15906, firstName = Andrei, lastName = Servis, email = aservisii@istockphoto.com, balance = 15824.75]
customer(15941) [id = 15941, firstName = Rosemarie, lastName = Shoveller, email = rshovellerik@i2i.jp, balance = 2629.73]
customer(16008) [id = 16008, firstName = Lothaire, lastName = Scarsbrick, email = lscarsbrick8i@cafepress.com, balance = 10488.11]
customer(16118) [id = 16118, firstName = Denice, lastName = Sherme, email = dshermelk@statcounter.com, balance = 1411.40]
customer(16205) [id = 16205, firstName = Kennedy, lastName = Seaking, email = kseaking65@pcworld.com, balance = 18199.33]
customer(16338) [id = 16338, firstName = Mariette, lastName = Spavon, email = mspavong4@ow.ly, balance = 17694.26]
customer(16653) [id = 16653, firstName = Leora, lastName = Sherer, email = lsherer27@tamu.edu, balance = 17294.36]
customer(16945) [id = 16945, firstName = Valeda, lastName = Sanham, email = vsanhaml0@tumblr.com, balance = 6901.63]
customer(17146) [id = 17146, firstName = Miranda, lastName = Scrimshire, email = mscrimshirerj@salon.com, balance = 11553.07]
customer(17165) [id = 17165, firstName = Seana, lastName = Stiff, email = sstiffgb@wikimedia.org, balance = 15652.20]
customer(17166) [id = 17166, firstName = Rose, lastName = Smurthwaite, email = rsmurthwaite1t@mayoclinic.com, balance = 15815.73]
customer(17622) [id = 17622, firstName = Olivette, lastName = Syce, email = osyce18@mayoclinic.com, balance = 3896.99]
customer(17906) [id = 17906, firstName = Mathilda, lastName = Simmill, email = msimmillfw@hao123.com, balance = 2297.19]
customer(17971) [id = 17971, firstName = Richmond, lastName = Skepper, email = rskepper4c@wikimedia.org, balance = 2863.45]
customer(18217) [id = 18217, firstName = Melinde, lastName = Sidney, email = msidneyq5@bbb.org, balance = 11322.48]
customer(18496) [id = 18496, firstName = Avie, lastName = Silcock, email = asilcock43@cbsnews.com, balance = 6215.96]
customer(18553) [id = 18553, firstName = Cissiee, lastName = Sivior, email = csiviorbc@booking.com, balance = 16063.92]
customer(19020) [id = 19020, firstName = Emylee, lastName = Spellissy, email = espellissyc2@oakley.com, balance = 10061.39]
customer(19179) [id = 19179, firstName = Fred, lastName = Stronack, email = fstronackez@github.io, balance = 12877.35]
customer(19398) [id = 19398, firstName = Munmro, lastName = Simenot, email = msimenotci@sitemeter.com, balance = 16009.92]
customer(19445) [id = 19445, firstName = Matty, lastName = Stritton, email = mstritton5@last.fm, balance = 2343.58]
customer(19484) [id = 19484, firstName = Sallyann, lastName = Smitheram, email = ssmitheramb6@slideshare.net, balance = 19450.13]
customer(19547) [id = 19547, firstName = Ursa, lastName = Sallier, email = usalliered@virginia.edu, balance = 1712.49]
customer(19566) [id = 19566, firstName = Ethelyn, lastName = Simonetto, email = esimonettohu@multiply.com, balance = 7585.53]
customer(19647) [id = 19647, firstName = Caron, lastName = Sygrove, email = csygrove7v@istockphoto.com, balance = 9613.27]
customer(20175) [id = 20175, firstName = Welch, lastName = Shugg, email = wshuggpm@squarespace.com, balance = 824.82]
customer(20282) [id = 20282, firstName = Gavan, lastName = Schneidau, email = gschneidau6w@nyu.edu, balance = 7116.17]
customer(20362) [id = 20362, firstName = Doralynne, lastName = Shwalbe, email = dshwalbea1@mediafire.com, balance = 14523.82]
customer(20998) [id = 20998, firstName = Sheppard, lastName = Stelli, email = sstelli4q@tiny.cc, balance = 8163.80]
customer(21187) [id = 21187, firstName = Jethro, lastName = Stennine, email = jstennineol@gmpg.org, balance = 5844.36]
customer(21347) [id = 21347, firstName = Genovera, lastName = Schnitter, email = gschnitter6@senate.gov, balance = 9795.25]
customer(21850) [id = 21850, firstName = Britney, lastName = Snow, email = bsnowov@sohu.com, balance = 9197.13]
customer(22179) [id = 22179, firstName = Georgi, lastName = Saltwell, email = gsaltwelldb@usnews.com, balance = 17924.92]
customer(22428) [id = 22428, firstName = Cherry, lastName = Stinton, email = cstintong@theguardian.com, balance = 10945.19]
customer(22443) [id = 22443, firstName = Guillermo, lastName = Sumers, email = gsumers2q@dot.gov, balance = 6058.30]
customer(22781) [id = 22781, firstName = Gretta, lastName = Shalloo, email = gshalloohc@scientificamerican.com, balance = 15187.56]
customer(23237) [id = 23237, firstName = Jessi, lastName = Senussi, email = jsenussi5z@unc.edu, balance = 2345.44]
customer(23550) [id = 23550, firstName = Josepha, lastName = Searchwell, email = jsearchwellhq@wikipedia.org, balance = 6946.54]
customer(23656) [id = 23656, firstName = Heda, lastName = Smalman, email = hsmalman8@mail.ru, balance = 3938.75]
customer(24192) [id = 24192, firstName = Ernesta, lastName = Sirey, email = esirey2l@boston.com, balance = 18889.58]
customer(24235) [id = 24235, firstName = Drusy, lastName = Shinton, email = dshintonqg@ustream.tv, balance = 3372.01]
customer(24265) [id = 24265, firstName = Fax, lastName = Sang, email = fsang2g@princeton.edu, balance = 17393.77]
customer(24317) [id = 24317, firstName = Florian, lastName = Sincock, email = fsincockrk@miitbeian.gov.cn, balance = 17476.21]
customer(24473) [id = 24473, firstName = Harv, lastName = Snoxell, email = hsnoxellmw@cyberchimps.com, balance = 7586.76]
customer(25148) [id = 25148, firstName = Kath, lastName = Segges, email = kseggesdt@quantcast.com, balance = 11298.51]
customer(25234) [id = 25234, firstName = Nydia, lastName = Speenden, email = nspeendencq@abc.net.au, balance = 15891.07]
customer(26268) [id = 26268, firstName = Floris, lastName = Spittles, email = fspittlesh3@msn.com, balance = 5495.45]
customer(26280) [id = 26280, firstName = Olympia, lastName = Sich, email = osichnu@diigo.com, balance = 17269.05]
customer(26492) [id = 26492, firstName = Morena, lastName = Schimpke, email = mschimpkepl@is.gd, balance = 17091.96]
customer(26945) [id = 26945, firstName = Cortney, lastName = Steinham, email = csteinhamc1@shareasale.com, balance = 11373.33]
customer(27384) [id = 27384, firstName = Hewett, lastName = Stanfield, email = hstanfield41@themeforest.net, balance = 16885.81]
customer(27572) [id = 27572, firstName = Hersh, lastName = Schwerin, email = hschwerinaa@over-blog.com, balance = 16808.49]
customer(27592) [id = 27592, firstName = Christie, lastName = Sambles, email = csamblesdn@washington.edu, balance = 7509.52]
customer(27876) [id = 27876, firstName = Dilly, lastName = Stive, email = dstive8z@techcrunch.com, balance = 5759.88]
customer(28020) [id = 28020, firstName = Fanchon, lastName = Shout, email = fshoutht@pbs.org, balance = 17613.14]
customer(28230) [id = 28230, firstName = Katya, lastName = Swinburn, email = kswinburng6@about.com, balance = 16822.20]
customer(28439) [id = 28439, firstName = Charisse, lastName = Steed, email = csteedhj@blogger.com, balance = 15838.05]
customer(28686) [id = 28686, firstName = Em, lastName = Sterrick, email = esterrickis@sun.com, balance = 2263.65]
customer(28975) [id = 28975, firstName = Karlens, lastName = Skeermer, email = kskeermerp1@dyndns.org, balance = 10887.72]
customer(29456) [id = 29456, firstName = Mara, lastName = Sumsion, email = msumsionlm@ehow.com, balance = 18670.89]
customer(29573) [id = 29573, firstName = Ilka, lastName = Skin, email = iskinr2@youtu.be, balance = 17597.03]
customer(29909) [id = 29909, firstName = Venus, lastName = Slyvester, email = vslyvesterml@icq.com, balance = 11734.87]
customer(29978) [id = 29978, firstName = Harper, lastName = Summons, email = hsummons2c@google.de, balance = 6663.57]
customer(11130) [id = 11130, firstName = Shela, lastName = Tran, email = stranji@apple.com, balance = 7511.65]
customer(12182) [id = 12182, firstName = Zia, lastName = Thumim, email = zthumimc5@businessweek.com, balance = 1003.59]
customer(13041) [id = 13041, firstName = Chuck, lastName = Triggs, email = ctriggsqr@dion.ne.jp, balance = 18233.99]
customer(13338) [id = 13338, firstName = Georgianna, lastName = Tilson, email = gtilson9x@adobe.com, balance = 2503.73]
customer(13873) [id = 13873, firstName = Darb, lastName = Theobald, email = dtheobald4p@geocities.com, balance = 10111.87]
customer(14048) [id = 14048, firstName = Latashia, lastName = Tift, email = ltift6h@marketwatch.com, balance = 602.38]
customer(14997) [id = 14997, firstName = Rosmunda, lastName = Tilford, email = rtilford6j@blogs.com, balance = 3172.25]
customer(15342) [id = 15342, firstName = Peggi, lastName = Tomaselli, email = ptomasellik@histats.com, balance = 19277.10]
customer(15670) [id = 15670, firstName = Sybil, lastName = Tash, email = stashqs@cdc.gov, balance = 7871.37]
customer(15836) [id = 15836, firstName = Leland, lastName = Tansill, email = ltansill24@soundcloud.com, balance = 11709.94]
customer(16655) [id = 16655, firstName = Ada, lastName = Tether, email = atethercg@seesaa.net, balance = 8585.25]
customer(18719) [id = 18719, firstName = Patrick, lastName = Toyne, email = ptoyneeo@ovh.net, balance = 4260.50]
customer(19237) [id = 19237, firstName = Kip, lastName = Tuft, email = ktuftnl@multiply.com, balance = 17103.39]
customer(19388) [id = 19388, firstName = Nedda, lastName = Tiffany, email = ntiffany2u@hexun.com, balance = 12327.59]
customer(19611) [id = 19611, firstName = Perry, lastName = Tansley, email = ptansley69@mayoclinic.com, balance = 10932.59]
customer(19993) [id = 19993, firstName = Shirley, lastName = Tedman, email = stedmangl@sakura.ne.jp, balance = 4313.64]
customer(20529) [id = 20529, firstName = Killie, lastName = Tunny, email = ktunnye3@lycos.com, balance = 17850.74]
customer(20578) [id = 20578, firstName = Shurwood, lastName = Toderbrugge, email = stoderbruggeid@nationalgeographic.com, balance = 8047.71]
customer(21222) [id = 21222, firstName = Christiana, lastName = Treneman, email = ctrenemang8@dailymail.co.uk, balance = 3852.12]
customer(21328) [id = 21328, firstName = Abie, lastName = Tumasian, email = atumasian8x@utexas.edu, balance = 17657.28]
customer(21355) [id = 21355, firstName = Dougie, lastName = Theyer, email = dtheyerbf@bandcamp.com, balance = 19912.75]
customer(21373) [id = 21373, firstName = Essie, lastName = Tyrone, email = etyronekm@edublogs.org, balance = 3098.47]
customer(21545) [id = 21545, firstName = Anet, lastName = Tuckwood, email = atuckwoodqy@bigcartel.com, balance = 4244.25]
customer(22398) [id = 22398, firstName = Mitzi, lastName = Tupman, email = mtupmanaf@marriott.com, balance = 5321.95]
customer(22760) [id = 22760, firstName = Kerstin, lastName = Tchaikovsky, email = ktchaikovskyc3@intel.com, balance = 13730.78]
customer(23650) [id = 23650, firstName = Tades, lastName = Theurer, email = ttheurer8u@myspace.com, balance = 12707.64]
customer(23659) [id = 23659, firstName = Arabelle, lastName = Tedman, email = atedmanh@addtoany.com, balance = 14159.28]
customer(25500) [id = 25500, firstName = Sherman, lastName = Trivett, email = strivettlg@dell.com, balance = 2965.59]
customer(25555) [id = 25555, firstName = Ysabel, lastName = Thairs, email = ythairs71@wunderground.com, balance = 5154.33]
customer(26571) [id = 26571, firstName = Amery, lastName = Tatlowe, email = atatloweef@soundcloud.com, balance = 880.03]
customer(27171) [id = 27171, firstName = Emmerich, lastName = Tiddeman, email = etiddemanph@people.com.cn, balance = 3357.81]
customer(27387) [id = 27387, firstName = Josi, lastName = Twell, email = jtwell2y@tamu.edu, balance = 15274.35]
customer(29217) [id = 29217, firstName = Tami, lastName = Treadaway, email = ttreadawayio@spotify.com, balance = 16230.46]
customer(12232) [id = 12232, firstName = Katharine, lastName = Upshall, email = kupshallah@indiegogo.com, balance = 13191.82]
customer(17652) [id = 17652, firstName = Craig, lastName = Underhill, email = cunderhilljz@trellian.com, balance = 14969.32]
customer(23573) [id = 23573, firstName = Rosabelle, lastName = Ughetti, email = rughetti3f@lycos.com, balance = 4691.18]
customer(29640) [id = 29640, firstName = Nettie, lastName = Unitt, email = nunittat@oakley.com, balance = 6888.38]
customer(10786) [id = 10786, firstName = Perice, lastName = Vallender, email = pvallender1n@is.gd, balance = 10591.58]
customer(12326) [id = 12326, firstName = Burr, lastName = Vaughan-Hughes, email = bvaughanhughesoa@hc360.com, balance = 4890.15]
customer(13476) [id = 13476, firstName = Jo-anne, lastName = Varns, email = jvarnsor@homestead.com, balance = 6322.01]
customer(13800) [id = 13800, firstName = Pate, lastName = Vaz, email = pvazi6@jimdo.com, balance = 16710.77]
customer(13889) [id = 13889, firstName = Auberta, lastName = Vinden, email = avinden6o@cbsnews.com, balance = 15789.69]
customer(15402) [id = 15402, firstName = Gard, lastName = Veal, email = gveal1q@cbsnews.com, balance = 12313.95]
customer(17511) [id = 17511, firstName = Paige, lastName = Vale, email = pvaleq8@google.it, balance = 5071.37]
customer(18368) [id = 18368, firstName = Kaycee, lastName = Veryard, email = kveryard17@list-manage.com, balance = 14638.05]
customer(19396) [id = 19396, firstName = Robert, lastName = Varker, email = rvarkerf5@sitemeter.com, balance = 8150.55]
customer(20588) [id = 20588, firstName = Waylin, lastName = Van Arsdale, email = wvanarsdaleks@salon.com, balance = 4167.91]
customer(21099) [id = 21099, firstName = Harman, lastName = Venour, email = hvenour5u@friendfeed.com, balance = 14686.19]
customer(21320) [id = 21320, firstName = Jessa, lastName = Vanyushkin, email = jvanyushkinli@whitehouse.gov, balance = 17817.78]
customer(21633) [id = 21633, firstName = Kaylyn, lastName = Vokes, email = kvokesg0@creativecommons.org, balance = 10692.96]
customer(21653) [id = 21653, firstName = Ford, lastName = Venning, email = fvenning9s@google.cn, balance = 2802.57]
customer(22673) [id = 22673, firstName = Ermin, lastName = Vanyakin, email = evanyakinff@sciencedirect.com, balance = 10145.32]
customer(23242) [id = 23242, firstName = Vito, lastName = Varey, email = vvareyp5@yale.edu, balance = 4949.80]
customer(23541) [id = 23541, firstName = Verena, lastName = Venard, email = vvenardaw@com.com, balance = 17074.83]
customer(24182) [id = 24182, firstName = Flin, lastName = Voak, email = fvoakbl@spotify.com, balance = 11509.97]
customer(26076) [id = 26076, firstName = Lila, lastName = Valente, email = lvalentema@a8.net, balance = 11755.88]
customer(26410) [id = 26410, firstName = Othella, lastName = Vallentine, email = ovallentine1u@paypal.com, balance = 6910.88]
customer(26741) [id = 26741, firstName = Aube, lastName = Van der Linde, email = avanderlinde2x@canalblog.com, balance = 8036.55]
customer(27932) [id = 27932, firstName = Shena, lastName = Varsey, email = svarseyaj@arizona.edu, balance = 3928.02]
customer(28299) [id = 28299, firstName = Bentley, lastName = Viall, email = bviallbi@google.com.au, balance = 4144.43]
customer(28713) [id = 28713, firstName = Lincoln, lastName = Vezey, email = lvezeyrc@pinterest.com, balance = 15176.79]
customer(29691) [id = 29691, firstName = Indira, lastName = Vyvyan, email = ivyvyan8h@nasa.gov, balance = 14737.20]
customer(10330) [id = 10330, firstName = Simona, lastName = Wildsmith, email = swildsmithnd@issuu.com, balance = 8020.39]
customer(11226) [id = 11226, firstName = Ulrikaumeko, lastName = Wrankmore, email = uwrankmore4h@admin.ch, balance = 11154.35]
customer(11595) [id = 11595, firstName = Beatrix, lastName = Well, email = bwellfp@icio.us, balance = 14889.91]
customer(12493) [id = 12493, firstName = Judy, lastName = Walcher, email = jwalchermp@reference.com, balance = 14035.64]
customer(12795) [id = 12795, firstName = Tynan, lastName = Willbourne, email = twillbourne5v@nifty.com, balance = 19870.23]
customer(13177) [id = 13177, firstName = Arden, lastName = Worledge, email = aworledgef4@google.co.jp, balance = 12252.63]
customer(13403) [id = 13403, firstName = Peadar, lastName = Whorton, email = pwhortonhm@alibaba.com, balance = 6147.40]
customer(13803) [id = 13803, firstName = Hurley, lastName = Wreakes, email = hwreakes3m@plala.or.jp, balance = 4472.44]
customer(14678) [id = 14678, firstName = Aleksandr, lastName = Wanless, email = awanlessr7@addthis.com, balance = 11857.73]
customer(15023) [id = 15023, firstName = Rhody, lastName = Walework, email = rwaleworkfb@list-manage.com, balance = 11195.27]
customer(15430) [id = 15430, firstName = Nevil, lastName = Wildin, email = nwildinw@sciencedaily.com, balance = 5698.36]
customer(15477) [id = 15477, firstName = Cher, lastName = Woodruff, email = cwoodruffpk@mtv.com, balance = 16300.13]
customer(15661) [id = 15661, firstName = Donny, lastName = Wickendon, email = dwickendoncd@illinois.edu, balance = 17639.21]
customer(16299) [id = 16299, firstName = Eddy, lastName = Warlowe, email = ewarlowe3j@sciencedirect.com, balance = 16759.54]
customer(16656) [id = 16656, firstName = Nike, lastName = Winkell, email = nwinkellhz@amazon.co.jp, balance = 9308.69]
customer(18434) [id = 18434, firstName = Cathe, lastName = Wrenn, email = cwrennhp@engadget.com, balance = 2045.79]
customer(18689) [id = 18689, firstName = Jenna, lastName = Wreak, email = jwreak10@businesswire.com, balance = 2771.29]
customer(18859) [id = 18859, firstName = Zara, lastName = Westfield, email = zwestfieldme@techcrunch.com, balance = 18734.46]
customer(18938) [id = 18938, firstName = Alaric, lastName = Wafer, email = awafer7k@wufoo.com, balance = 12647.29]
customer(19661) [id = 19661, firstName = Lise, lastName = Weedall, email = lweedallde@hugedomains.com, balance = 9271.46]
customer(20539) [id = 20539, firstName = Stephan, lastName = Wemm, email = swemmri@hatena.ne.jp, balance = 14348.11]
customer(21486) [id = 21486, firstName = Ruddy, lastName = Wetherhead, email = rwetherheaddw@tiny.cc, balance = 8953.93]
customer(21934) [id = 21934, firstName = Benedicta, lastName = Wisdom, email = bwisdomkc@uol.com.br, balance = 12093.17]
customer(22329) [id = 22329, firstName = Ingemar, lastName = Woolger, email = iwoolgeren@blogger.com, balance = 6058.49]
customer(22352) [id = 22352, firstName = Miguelita, lastName = Whitney, email = mwhitneyrd@blogger.com, balance = 19457.73]
